order_id,order_date,customer_id,product_id,category,subcategory,region,city,sales,quantity,discount,profit,sales_channel,payment_method
11160,2024-08-28,4982,393,Clothing,Men,West,Pune,4092,3,0.0,818.4,Offline,Debit Card
11161,2023-11-21,3039,363,Electronics,Accessories,North,Lucknow,9525,5,0.15,476.25,Online,Debit Card
11162,2024-04-11,2877,110,Grocery,Snacks,West,Pune,5271,3,0.0,1054.2,Online,Cash
11163,2024-05-24,1533,424,Electronics,Accessories,South,Chennai,3993,3,0.2,0.0,Online,UPI
11164,2024-06-29,3359,226,Clothing,Kids,East,Bhubaneswar,4900,5,0.05,735.0,Online,Credit Card
11165,2023-01-28,4850,117,Grocery,Daily Essentials,East,Patna,5325,5,0.05,798.75,Offline,Net Banking
11166,2024-09-06,4383,155,Clothing,Women,North,Lucknow,3460,5,0.05,519.0,Online,Cash
11167,2024-11-20,3102,102,Furniture,Storage,East,Bhubaneswar,7956,4,0.2,0.0,Online,Credit Card
11168,2024-11-15,1152,123,Electronics,Accessories,West,Ahmedabad,1042,1,0.2,0.0,Offline,Cash
11169,2024-10-28,3782,264,Clothing,Men,East,Patna,256,1,0.15,12.8,Online,Cash
11170,2023-05-12,1999,286,Furniture,Table,West,Pune,5440,4,0.0,1088.0,Online,UPI
11171,2023-11-26,3094,358,Clothing,Men,North,Delhi,230,2,0.05,34.5,Online,Net Banking
11172,2023-05-04,1318,209,Clothing,Women,South,Hyderabad,7728,4,0.05,1159.2,Online,Debit Card
11173,2024-07-20,3437,321,Clothing,Kids,East,Kolkata,2776,4,0.15,138.8,Online,UPI
11174,2023-09-07,2945,169,Electronics,Mobile,East,Patna,3768,4,0.15,188.4,Offline,UPI
11175,2023-12-17,2103,385,Grocery,Beverages,East,Bhubaneswar,216,2,0.1,21.6,Online,Cash
11176,2023-11-05,2031,130,Electronics,Laptop,East,Bhubaneswar,6744,4,0.15,337.2,Offline,Net Banking
11177,2023-01-14,1772,476,Clothing,Women,North,Lucknow,8790,5,0.05,1318.5,Offline,Net Banking
11178,2023-05-21,4266,252,Clothing,Kids,South,Bangalore,732,4,0.15,36.6,Offline,UPI
11179,2023-07-18,3622,245,Furniture,Chair,West,Mumbai,2604,3,0.2,0.0,Online,Net Banking
11180,2023-03-21,2075,369,Grocery,Beverages,East,Bhubaneswar,6736,4,0.0,1347.2,Online,Debit Card
11181,2024-05-27,2084,384,Clothing,Kids,West,Mumbai,1926,3,0.1,192.6,Online,Credit Card
11182,2023-11-29,3184,167,Electronics,Accessories,East,Bhubaneswar,768,4,0.2,0.0,Offline,Credit Card
11183,2023-01-31,3196,154,Furniture,Storage,North,Lucknow,690,2,0.2,0.0,Online,Debit Card
11184,2024-12-03,1227,394,Electronics,Mobile,East,Patna,3344,2,0.2,0.0,Online,Credit Card
11185,2023-06-19,3617,449,Clothing,Women,South,Chennai,4880,5,0.1,488.0,Offline,Debit Card
11186,2024-11-16,4655,251,Grocery,Daily Essentials,East,Bhubaneswar,5772,4,0.0,1154.4,Online,Debit Card
11187,2024-04-15,2431,147,Furniture,Table,East,Bhubaneswar,1280,1,0.15,64.0,Online,Debit Card
11188,2023-11-13,2360,120,Grocery,Daily Essentials,North,Lucknow,3562,2,0.1,356.2,Online,UPI
11189,2023-12-25,3211,274,Electronics,Accessories,South,Bangalore,3438,2,0.05,515.7,Online,Credit Card
11190,2023-06-21,2001,462,Electronics,Laptop,East,Bhubaneswar,7968,4,0.15,398.4,Offline,Cash
11191,2023-12-30,4324,417,Electronics,Laptop,West,Mumbai,1206,1,0.05,180.9,Offline,Cash
11192,2024-08-11,4302,304,Grocery,Beverages,South,Bangalore,5811,3,0.05,871.65,Online,Credit Card
11193,2023-07-16,3371,345,Grocery,Daily Essentials,South,Chennai,3646,2,0.15,182.3,Online,Credit Card
11194,2024-05-28,4899,286,Clothing,Kids,West,Pune,1155,5,0.05,173.25,Online,Net Banking
11195,2024-03-03,2298,389,Electronics,Laptop,East,Patna,3966,3,0.1,396.6,Online,UPI
11196,2024-09-08,4929,342,Clothing,Kids,East,Kolkata,468,4,0.1,46.8,Online,Credit Card
11197,2024-12-02,1283,397,Clothing,Men,East,Kolkata,8580,5,0.1,858.0,Online,Debit Card
11198,2024-04-08,4463,186,Furniture,Storage,East,Patna,1417,1,0.2,0.0,Online,Cash
11199,2024-02-05,1945,461,Grocery,Snacks,North,Lucknow,1688,4,0.0,337.6,Online,Credit Card
11200,2024-02-21,1288,280,Electronics,Accessories,North,Chandigarh,4150,5,0.05,622.5,Offline,UPI
11201,2023-12-06,1255,389,Grocery,Snacks,East,Bhubaneswar,1876,2,0.2,0.0,Online,UPI
11202,2023-10-31,1445,400,Grocery,Beverages,East,Patna,3340,5,0.0,668.0,Offline,Cash
11203,2023-09-01,3410,216,Furniture,Storage,East,Bhubaneswar,9920,5,0.15,496.0,Online,Credit Card
11204,2024-08-18,2862,153,Grocery,Daily Essentials,South,Hyderabad,1599,1,0.0,319.8,Online,Cash
11205,2024-01-19,1684,487,Grocery,Beverages,South,Chennai,1916,4,0.2,0.0,Online,Credit Card
11206,2024-09-24,3510,493,Electronics,Laptop,South,Bangalore,1563,3,0.15,78.15,Offline,Credit Card
11207,2023-10-04,4310,171,Clothing,Women,West,Mumbai,5505,5,0.2,0.0,Offline,Net Banking
11208,2024-11-27,4806,192,Clothing,Kids,West,Mumbai,3312,4,0.2,0.0,Online,Cash
11209,2024-04-08,3455,192,Grocery,Snacks,South,Bangalore,4112,4,0.2,0.0,Online,Net Banking
11210,2023-05-23,2539,290,Clothing,Women,North,Delhi,606,2,0.0,121.2,Offline,Net Banking
11211,2024-02-21,4240,421,Furniture,Chair,East,Kolkata,5024,4,0.15,251.2,Online,Cash
11212,2024-09-08,4499,148,Clothing,Women,North,Chandigarh,3603,3,0.15,180.15,Online,Credit Card
11213,2024-10-24,2878,348,Grocery,Snacks,East,Bhubaneswar,4345,5,0.05,651.75,Offline,Credit Card
11214,2024-09-22,1622,140,Grocery,Beverages,East,Bhubaneswar,2526,2,0.15,126.3,Online,Debit Card
11215,2023-03-20,2581,146,Clothing,Kids,South,Chennai,6024,4,0.0,1204.8,Online,Cash
11216,2023-05-13,4723,231,Electronics,Accessories,West,Ahmedabad,2696,2,0.05,404.4,Offline,Cash
11217,2024-10-26,1175,297,Furniture,Storage,West,Pune,2684,2,0.05,402.6,Offline,Net Banking
11218,2023-07-21,3674,484,Clothing,Women,South,Chennai,4911,3,0.2,0.0,Offline,UPI
11219,2024-01-02,4890,301,Grocery,Beverages,East,Kolkata,1026,3,0.0,205.2,Online,UPI
11220,2023-10-03,1475,225,Clothing,Kids,West,Mumbai,8650,5,0.1,865.0,Online,Credit Card
11221,2024-12-10,1400,195,Furniture,Table,East,Patna,3836,2,0.15,191.8,Online,Credit Card
11222,2024-12-25,2612,132,Furniture,Chair,West,Pune,6184,4,0.05,927.6,Online,UPI
11223,2024-03-31,2590,439,Electronics,Accessories,East,Bhubaneswar,2852,4,0.15,142.6,Offline,Credit Card
11224,2024-06-17,1785,111,Clothing,Women,South,Hyderabad,2736,3,0.15,136.8,Offline,Net Banking
11225,2023-05-31,3738,196,Electronics,Mobile,South,Bangalore,650,1,0.05,97.5,Online,Debit Card
11226,2024-05-11,3941,151,Furniture,Storage,East,Patna,381,3,0.05,57.15,Online,Credit Card
11227,2023-08-31,2072,485,Clothing,Men,South,Hyderabad,804,2,0.05,120.6,Offline,Cash
11228,2024-05-11,1014,373,Furniture,Chair,West,Ahmedabad,3030,5,0.15,151.5,Offline,Credit Card
11229,2023-10-16,4409,332,Clothing,Men,South,Chennai,9575,5,0.15,478.75,Online,UPI
11230,2023-01-02,2034,178,Furniture,Chair,North,Delhi,1575,5,0.1,157.5,Offline,Net Banking
11231,2024-09-30,4536,318,Electronics,Mobile,East,Kolkata,4608,4,0.1,460.8,Offline,Credit Card
11232,2024-03-04,2265,458,Grocery,Snacks,West,Pune,8205,5,0.0,1641.0,Online,Cash
11233,2023-01-06,1199,290,Grocery,Beverages,East,Bhubaneswar,1551,1,0.1,155.1,Online,Debit Card
11234,2023-08-27,4603,485,Furniture,Table,East,Kolkata,5511,3,0.0,1102.2,Online,Cash
11235,2024-01-25,4257,333,Electronics,Mobile,South,Hyderabad,9270,5,0.0,1854.0,Offline,Cash
11236,2024-05-20,1870,378,Furniture,Chair,South,Bangalore,1174,1,0.1,117.4,Online,Credit Card
11237,2024-03-29,1067,248,Electronics,Accessories,West,Pune,1225,1,0.15,61.25,Offline,Credit Card
11238,2023-09-18,3047,224,Electronics,Mobile,West,Pune,1224,4,0.0,244.8,Offline,Credit Card
11239,2023-04-08,4664,197,Grocery,Snacks,East,Bhubaneswar,2244,3,0.2,0.0,Online,Debit Card
11240,2023-01-29,2893,191,Grocery,Snacks,North,Lucknow,7868,4,0.15,393.4,Online,Net Banking
11241,2023-08-23,3781,174,Clothing,Kids,East,Kolkata,968,4,0.0,193.6,Online,Cash
11242,2024-04-15,1943,396,Clothing,Kids,South,Bangalore,1190,5,0.1,119.0,Offline,Credit Card
11243,2024-11-01,1890,366,Grocery,Beverages,East,Patna,5442,3,0.0,1088.4,Online,Debit Card
11244,2023-08-28,2072,308,Furniture,Storage,East,Bhubaneswar,5238,3,0.1,523.8,Online,Cash
11245,2023-10-19,4634,184,Grocery,Beverages,West,Pune,286,1,0.15,14.3,Online,Net Banking
11246,2023-02-19,2320,281,Electronics,Mobile,East,Bhubaneswar,3600,2,0.0,720.0,Offline,Credit Card
11247,2024-02-29,2054,215,Electronics,Mobile,North,Chandigarh,6016,4,0.2,0.0,Online,Credit Card
11248,2023-01-10,3632,267,Electronics,Accessories,North,Delhi,1589,1,0.15,79.45,Online,Credit Card
11249,2023-06-16,4032,185,Electronics,Mobile,South,Bangalore,256,2,0.1,25.6,Offline,Debit Card
11250,2023-04-25,3586,203,Electronics,Laptop,North,Chandigarh,5164,4,0.05,774.6,Online,Net Banking
11251,2024-01-15,1430,301,Furniture,Storage,South,Chennai,1710,2,0.2,0.0,Online,Net Banking
11252,2024-01-05,4033,128,Furniture,Table,South,Bangalore,3305,5,0.0,661.0,Offline,Debit Card
11253,2024-11-09,4186,491,Electronics,Accessories,South,Chennai,1415,1,0.15,70.75,Online,Cash
11254,2024-11-18,3890,199,Grocery,Snacks,North,Delhi,772,2,0.05,115.8,Online,UPI
11255,2024-11-23,1603,338,Clothing,Men,West,Ahmedabad,922,1,0.05,138.3,Online,Debit Card
11256,2024-02-22,4172,120,Furniture,Table,East,Patna,999,3,0.15,49.95,Online,Debit Card
11257,2024-05-02,1557,289,Grocery,Daily Essentials,North,Delhi,2127,3,0.15,106.35,Offline,Debit Card
11258,2024-06-12,2096,109,Electronics,Mobile,South,Bangalore,1623,3,0.1,162.3,Offline,Debit Card
11259,2024-04-16,1196,348,Clothing,Men,South,Hyderabad,5680,5,0.0,1136.0,Online,Net Banking
11260,2023-04-15,1312,490,Electronics,Laptop,South,Bangalore,5439,3,0.2,0.0,Online,Credit Card
11261,2023-09-27,4662,135,Electronics,Accessories,West,Ahmedabad,2988,2,0.0,597.6,Online,UPI
11262,2023-11-06,3443,256,Clothing,Kids,West,Ahmedabad,6828,4,0.05,1024.2,Online,Cash
11263,2023-04-25,3053,481,Clothing,Kids,North,Chandigarh,5720,5,0.2,0.0,Offline,Debit Card
11264,2024-04-10,2469,171,Clothing,Women,South,Bangalore,1030,2,0.2,0.0,Online,Credit Card
11265,2024-02-18,2233,343,Electronics,Mobile,South,Chennai,5432,4,0.2,0.0,Offline,Net Banking
11266,2024-10-27,1780,129,Grocery,Beverages,South,Chennai,3240,4,0.15,162.0,Offline,Net Banking
11267,2023-01-11,1430,319,Electronics,Accessories,West,Mumbai,3261,3,0.15,163.05,Offline,Credit Card
11268,2023-05-21,2984,166,Furniture,Chair,West,Ahmedabad,3630,3,0.05,544.5,Online,UPI
11269,2023-07-18,2618,462,Grocery,Daily Essentials,East,Patna,1125,1,0.05,168.75,Online,UPI
11270,2023-04-01,4818,490,Clothing,Men,East,Bhubaneswar,4584,3,0.1,458.4,Online,Net Banking
11271,2024-09-22,2544,436,Electronics,Accessories,East,Kolkata,1440,2,0.2,0.0,Offline,Cash
11272,2023-09-07,2814,194,Grocery,Daily Essentials,West,Ahmedabad,4626,3,0.0,925.2,Online,Net Banking
11273,2024-09-13,1057,383,Grocery,Daily Essentials,North,Chandigarh,3792,2,0.0,758.4,Offline,Net Banking
11274,2023-05-07,1493,396,Grocery,Beverages,West,Mumbai,8175,5,0.1,817.5,Offline,Debit Card
11275,2023-03-27,4804,342,Furniture,Table,South,Hyderabad,492,2,0.05,73.8,Online,Debit Card
11276,2023-07-25,3375,357,Electronics,Accessories,East,Patna,956,2,0.15,47.8,Offline,Net Banking
11277,2024-10-28,3896,270,Grocery,Beverages,East,Kolkata,447,1,0.0,89.4,Offline,Net Banking
11278,2024-11-28,4287,316,Clothing,Men,North,Delhi,1365,1,0.15,68.25,Offline,Debit Card
11279,2024-08-11,1158,464,Electronics,Mobile,West,Pune,1008,4,0.1,100.8,Online,Debit Card
11280,2024-03-28,3639,301,Electronics,Laptop,East,Bhubaneswar,4926,3,0.05,738.9,Offline,UPI
11281,2023-06-02,2768,499,Furniture,Storage,East,Kolkata,2724,4,0.05,408.6,Online,Credit Card
11282,2023-02-03,4791,152,Clothing,Men,West,Pune,1215,5,0.1,121.5,Offline,Cash
11283,2023-07-17,3404,108,Grocery,Daily Essentials,South,Hyderabad,212,2,0.0,42.4,Online,Net Banking
11284,2024-09-07,2482,398,Clothing,Women,North,Lucknow,4408,4,0.15,220.4,Online,Net Banking
11285,2023-10-04,1775,410,Grocery,Snacks,West,Pune,8040,5,0.15,402.0,Offline,Cash
11286,2024-08-04,3865,277,Grocery,Beverages,East,Bhubaneswar,1053,3,0.05,157.95,Online,Cash
11287,2023-03-24,1921,279,Grocery,Daily Essentials,South,Bangalore,4984,4,0.1,498.4,Offline,Credit Card
11288,2023-07-10,4660,117,Electronics,Mobile,South,Bangalore,6540,4,0.1,654.0,Online,Net Banking
11289,2024-11-18,4191,265,Electronics,Laptop,North,Lucknow,3735,3,0.2,0.0,Offline,Credit Card
11290,2024-04-08,2861,330,Furniture,Storage,East,Bhubaneswar,590,2,0.1,59.0,Online,UPI
11291,2024-08-20,4678,204,Grocery,Snacks,South,Chennai,146,1,0.0,29.2,Offline,Cash
11292,2024-06-04,4619,174,Clothing,Women,East,Bhubaneswar,514,2,0.05,77.1,Offline,Net Banking
11293,2023-08-01,2939,121,Clothing,Kids,West,Pune,334,1,0.15,16.7,Online,Net Banking
11294,2024-04-27,2301,186,Clothing,Kids,South,Hyderabad,5355,3,0.15,267.75,Online,Credit Card
11295,2024-11-26,1926,212,Electronics,Mobile,North,Lucknow,2967,3,0.0,593.4,Online,Credit Card
11296,2023-03-21,4757,439,Grocery,Beverages,West,Pune,661,1,0.0,132.2,Offline,Net Banking
11297,2023-05-05,1811,254,Clothing,Kids,West,Mumbai,2542,2,0.05,381.3,Online,Net Banking
11298,2024-04-01,2049,266,Grocery,Daily Essentials,West,Ahmedabad,5511,3,0.05,826.65,Online,Debit Card
11299,2024-03-19,4559,324,Clothing,Men,West,Ahmedabad,636,3,0.1,63.6,Online,Debit Card
11300,2023-07-14,2123,274,Clothing,Kids,South,Hyderabad,836,2,0.1,83.6,Online,Net Banking
11301,2023-11-07,2990,442,Grocery,Daily Essentials,North,Delhi,3508,4,0.15,175.4,Online,Debit Card
11302,2024-07-23,3122,406,Grocery,Snacks,North,Chandigarh,4820,5,0.15,241.0,Online,Cash
11303,2024-05-17,1547,449,Clothing,Men,East,Patna,3438,2,0.1,343.8,Online,Credit Card
11304,2024-08-27,1591,358,Grocery,Snacks,South,Hyderabad,1491,1,0.05,223.65,Offline,Cash
11305,2024-11-20,4613,207,Clothing,Men,South,Hyderabad,1408,1,0.05,211.2,Offline,Credit Card
11306,2024-04-08,2061,337,Electronics,Mobile,North,Chandigarh,1020,2,0.15,51.0,Online,Credit Card
11307,2024-09-10,4307,166,Furniture,Chair,South,Hyderabad,2840,2,0.2,0.0,Online,Debit Card
11308,2024-05-01,1573,418,Furniture,Storage,East,Patna,856,4,0.05,128.4,Online,Debit Card
11309,2024-11-23,4452,263,Clothing,Men,North,Delhi,3234,2,0.2,0.0,Online,Net Banking
11310,2024-01-15,1835,175,Clothing,Kids,West,Pune,7680,5,0.0,1536.0,Offline,Credit Card
11311,2024-05-19,1870,119,Grocery,Beverages,South,Chennai,914,1,0.15,45.7,Online,Credit Card
11312,2024-04-17,4036,437,Furniture,Chair,West,Mumbai,7745,5,0.1,774.5,Online,Net Banking
11313,2024-10-26,3884,153,Electronics,Laptop,South,Hyderabad,4015,5,0.2,0.0,Online,UPI
11314,2024-07-10,2351,277,Furniture,Storage,South,Bangalore,6645,5,0.15,332.25,Offline,Cash
11315,2024-01-28,2007,312,Electronics,Mobile,West,Ahmedabad,3488,2,0.0,697.6,Offline,Cash
11316,2024-04-15,2664,496,Grocery,Beverages,North,Delhi,3014,2,0.1,301.4,Offline,Debit Card
11317,2024-10-09,3496,289,Grocery,Daily Essentials,East,Patna,6785,5,0.2,0.0,Offline,UPI
11318,2023-02-17,4986,447,Grocery,Daily Essentials,South,Chennai,6264,4,0.1,626.4,Offline,Debit Card
11319,2024-03-18,4362,344,Electronics,Accessories,West,Pune,3549,3,0.1,354.9,Offline,Debit Card
11320,2023-02-28,4994,458,Grocery,Beverages,North,Chandigarh,1308,1,0.15,65.4,Offline,Debit Card
11321,2024-08-21,3857,454,Furniture,Storage,South,Hyderabad,1652,2,0.0,330.4,Offline,Cash
11322,2023-05-07,4192,354,Clothing,Kids,West,Ahmedabad,1086,1,0.05,162.9,Offline,Credit Card
11323,2023-02-06,3487,323,Electronics,Mobile,West,Ahmedabad,5667,3,0.15,283.35,Offline,Net Banking
11324,2023-04-29,1960,341,Clothing,Men,South,Hyderabad,5730,3,0.05,859.5,Offline,Cash
11325,2024-04-01,2136,197,Electronics,Laptop,West,Ahmedabad,3718,2,0.05,557.7,Offline,Cash
11326,2024-05-02,4684,432,Furniture,Storage,South,Chennai,3010,5,0.0,602.0,Online,UPI
11327,2024-06-17,2185,458,Furniture,Chair,East,Kolkata,1152,1,0.1,115.2,Offline,Cash
11328,2023-02-04,4201,148,Furniture,Table,East,Kolkata,2001,3,0.0,400.2,Online,Credit Card
11329,2024-10-09,2100,328,Grocery,Daily Essentials,East,Kolkata,5236,4,0.0,1047.2,Offline,UPI
11330,2024-07-10,2984,374,Furniture,Storage,East,Patna,2613,3,0.0,522.6,Online,Debit Card
11331,2024-07-19,1779,466,Furniture,Table,North,Delhi,329,1,0.1,32.9,Offline,Debit Card
11332,2023-11-07,3406,271,Clothing,Women,East,Kolkata,2148,3,0.2,0.0,Online,Debit Card
11333,2023-09-29,3802,411,Furniture,Table,West,Pune,6185,5,0.05,927.75,Online,Credit Card
11334,2024-02-25,2295,455,Clothing,Women,South,Hyderabad,3678,3,0.15,183.9,Online,Credit Card
11335,2023-09-24,2923,278,Clothing,Men,South,Hyderabad,1742,1,0.1,174.2,Offline,Debit Card
11336,2023-05-08,1142,148,Electronics,Mobile,West,Pune,3552,2,0.2,0.0,Offline,UPI
11337,2024-01-08,1813,377,Furniture,Storage,North,Chandigarh,1814,2,0.0,362.8,Offline,Cash
11338,2024-10-12,2075,295,Grocery,Beverages,West,Pune,1284,1,0.05,192.6,Offline,Net Banking
11339,2024-05-31,1585,460,Clothing,Men,East,Kolkata,1964,1,0.05,294.6,Online,Credit Card
11340,2024-01-15,4945,330,Clothing,Women,North,Lucknow,445,1,0.05,66.75,Online,Net Banking
11341,2023-01-14,2855,329,Grocery,Daily Essentials,West,Pune,2655,5,0.05,398.25,Online,Credit Card
11342,2024-10-09,4016,431,Grocery,Daily Essentials,West,Pune,1820,4,0.2,0.0,Offline,UPI
11343,2023-12-02,4787,178,Clothing,Men,South,Chennai,2406,3,0.1,240.6,Online,Credit Card
11344,2023-07-08,2108,396,Grocery,Snacks,West,Mumbai,4760,4,0.15,238.0,Online,Credit Card
11345,2023-10-23,4719,432,Grocery,Snacks,South,Bangalore,1527,3,0.2,0.0,Offline,Debit Card
11346,2024-05-28,4077,194,Clothing,Women,West,Mumbai,9610,5,0.2,0.0,Offline,Debit Card
11347,2023-05-27,4417,358,Grocery,Beverages,North,Delhi,7088,4,0.0,1417.6,Offline,Debit Card
11348,2024-05-14,3161,292,Clothing,Men,North,Chandigarh,1124,2,0.15,56.2,Online,Credit Card
11349,2023-05-09,2104,276,Clothing,Men,North,Lucknow,729,3,0.05,109.35,Offline,Net Banking
11350,2024-09-26,4291,233,Grocery,Snacks,West,Pune,1540,5,0.2,0.0,Online,UPI
11351,2023-11-23,2642,464,Electronics,Laptop,North,Lucknow,987,1,0.0,197.4,Online,Debit Card
11352,2024-08-06,2719,131,Furniture,Storage,North,Chandigarh,1925,1,0.2,0.0,Offline,UPI
11353,2024-06-10,1628,341,Clothing,Kids,East,Bhubaneswar,796,2,0.0,159.2,Offline,Debit Card
11354,2024-08-15,3145,285,Electronics,Mobile,East,Bhubaneswar,2955,5,0.1,295.5,Online,Credit Card
11355,2023-09-15,3997,405,Electronics,Laptop,West,Pune,964,4,0.2,0.0,Online,UPI
11356,2024-11-22,3045,147,Electronics,Accessories,South,Chennai,7405,5,0.1,740.5,Offline,Credit Card
11357,2023-04-07,1795,433,Furniture,Chair,North,Delhi,1766,1,0.05,264.9,Offline,UPI
11358,2024-01-10,1952,453,Electronics,Laptop,South,Hyderabad,5444,4,0.1,544.4,Offline,Debit Card
11359,2024-05-13,3979,261,Furniture,Storage,South,Bangalore,1175,5,0.0,235.0,Offline,Net Banking
11360,2024-07-29,2665,314,Clothing,Men,West,Mumbai,504,3,0.15,25.2,Offline,Net Banking
11361,2023-11-10,4857,224,Furniture,Table,North,Chandigarh,5888,4,0.1,588.8,Online,Credit Card
11362,2023-05-27,4712,339,Grocery,Daily Essentials,West,Ahmedabad,450,2,0.0,90.0,Online,Debit Card
11363,2024-10-30,2170,447,Electronics,Laptop,East,Bhubaneswar,296,1,0.1,29.6,Online,Cash
11364,2024-03-16,4166,348,Electronics,Mobile,South,Bangalore,5295,5,0.2,0.0,Offline,Net Banking
11365,2024-03-15,3249,119,Grocery,Beverages,North,Delhi,3320,4,0.05,498.0,Offline,Debit Card
11366,2024-12-21,4152,310,Electronics,Mobile,East,Kolkata,1359,3,0.2,0.0,Offline,Cash
11367,2023-05-08,4556,212,Furniture,Table,South,Chennai,2486,2,0.0,497.2,Online,Debit Card
11368,2024-03-17,3946,267,Clothing,Women,North,Chandigarh,1460,5,0.05,219.0,Offline,UPI
11369,2023-08-05,1586,401,Electronics,Laptop,North,Lucknow,7440,5,0.2,0.0,Offline,Credit Card
11370,2024-07-15,4234,349,Electronics,Mobile,South,Hyderabad,3090,3,0.15,154.5,Offline,UPI
11371,2024-05-10,4214,235,Clothing,Men,South,Chennai,7435,5,0.2,0.0,Online,Credit Card
11372,2024-12-25,4388,187,Electronics,Laptop,South,Bangalore,1277,1,0.05,191.55,Offline,Debit Card
11373,2023-10-03,1502,314,Grocery,Beverages,North,Lucknow,1180,2,0.1,118.0,Offline,UPI
11374,2024-02-06,4529,165,Electronics,Mobile,South,Chennai,3136,4,0.0,627.2,Online,UPI
11375,2024-04-18,1840,179,Grocery,Snacks,South,Hyderabad,1884,4,0.15,94.2,Offline,Debit Card
11376,2023-05-04,1963,399,Clothing,Women,South,Chennai,2406,2,0.1,240.6,Online,Credit Card
11377,2023-02-20,1171,475,Furniture,Chair,North,Delhi,1251,1,0.05,187.65,Offline,Net Banking
11378,2024-09-01,3788,227,Grocery,Beverages,North,Delhi,2420,2,0.0,484.0,Offline,UPI
11379,2024-03-09,3162,265,Electronics,Accessories,South,Chennai,968,1,0.0,193.6,Offline,Cash
11380,2024-12-21,3732,380,Grocery,Snacks,South,Hyderabad,6080,4,0.1,608.0,Online,Net Banking
11381,2023-10-28,3643,115,Electronics,Laptop,North,Lucknow,3990,5,0.0,798.0,Online,UPI
11382,2024-04-02,2172,108,Furniture,Table,North,Lucknow,652,2,0.15,32.6,Offline,Debit Card
11383,2023-01-23,2160,108,Furniture,Table,East,Bhubaneswar,138,1,0.05,20.7,Offline,Net Banking
11384,2024-03-26,2924,364,Clothing,Kids,East,Bhubaneswar,528,2,0.2,0.0,Offline,Net Banking
11385,2023-12-19,1755,217,Furniture,Storage,East,Kolkata,6940,4,0.2,0.0,Offline,UPI
11386,2024-12-06,3651,402,Grocery,Beverages,North,Lucknow,3616,4,0.05,542.4,Offline,Credit Card
11387,2023-11-18,4084,173,Electronics,Mobile,South,Chennai,539,1,0.0,107.8,Offline,Debit Card
11388,2024-08-07,3513,447,Clothing,Kids,West,Pune,6405,5,0.1,640.5,Offline,Cash
11389,2023-03-07,1610,363,Grocery,Beverages,South,Chennai,1728,3,0.1,172.8,Offline,Cash
11390,2023-04-26,4297,417,Furniture,Storage,North,Lucknow,1709,1,0.05,256.35,Offline,Cash
11391,2023-12-06,3891,312,Furniture,Table,South,Bangalore,3990,2,0.05,598.5,Online,Debit Card
11392,2023-02-14,3657,169,Clothing,Women,South,Hyderabad,1797,3,0.0,359.4,Online,Net Banking
11393,2023-11-09,4356,155,Clothing,Men,East,Bhubaneswar,1170,5,0.2,0.0,Offline,Cash
11394,2024-03-09,3318,123,Furniture,Chair,South,Chennai,1384,1,0.0,276.8,Online,UPI
11395,2024-12-23,1273,140,Grocery,Snacks,South,Hyderabad,1226,1,0.15,61.3,Offline,UPI
11396,2023-08-04,2148,318,Furniture,Storage,South,Hyderabad,7385,5,0.15,369.25,Offline,Net Banking
11397,2023-11-27,1672,119,Furniture,Table,West,Mumbai,3552,3,0.05,532.8,Offline,Credit Card
11398,2024-07-17,2203,224,Grocery,Beverages,East,Kolkata,274,2,0.05,41.1,Online,Net Banking
11399,2023-05-27,2087,328,Clothing,Kids,South,Bangalore,7844,4,0.05,1176.6,Online,Net Banking
11400,2024-07-27,2992,115,Furniture,Table,North,Delhi,3834,3,0.05,575.1,Offline,Cash
11401,2023-01-31,2185,237,Furniture,Storage,East,Bhubaneswar,3315,5,0.1,331.5,Online,Credit Card
11402,2023-08-16,3572,332,Electronics,Accessories,West,Mumbai,5064,4,0.1,506.4,Online,Credit Card
11403,2024-01-06,4539,482,Grocery,Snacks,South,Bangalore,3650,2,0.1,365.0,Offline,Net Banking
11404,2023-12-07,2986,125,Grocery,Beverages,North,Delhi,5468,4,0.05,820.2,Online,UPI
11405,2023-11-20,1424,167,Furniture,Storage,West,Pune,9300,5,0.1,930.0,Online,Cash
11406,2024-05-12,1136,478,Furniture,Chair,West,Ahmedabad,642,3,0.1,64.2,Offline,Net Banking
11407,2024-10-13,3649,372,Grocery,Beverages,East,Bhubaneswar,996,4,0.1,99.6,Offline,Cash
11408,2024-08-20,2884,231,Electronics,Laptop,North,Lucknow,1610,2,0.0,322.0,Online,Credit Card
11409,2024-06-04,1979,447,Furniture,Chair,West,Ahmedabad,3530,2,0.05,529.5,Offline,UPI
11410,2023-07-28,2397,355,Furniture,Table,South,Chennai,1243,1,0.1,124.3,Offline,Debit Card
11411,2024-04-01,2055,490,Clothing,Women,North,Lucknow,2262,2,0.05,339.3,Offline,Credit Card
11412,2023-05-28,3663,352,Electronics,Laptop,East,Patna,3398,2,0.0,679.6,Offline,UPI
11413,2024-10-25,3530,253,Electronics,Accessories,East,Kolkata,2320,2,0.0,464.0,Offline,Net Banking
11414,2023-01-05,2849,371,Clothing,Men,South,Chennai,702,3,0.15,35.1,Offline,Credit Card
11415,2023-03-04,2399,198,Grocery,Snacks,West,Mumbai,1110,2,0.1,111.0,Online,Cash
